id_city,city_name,department_name,measurement
11,Valledupar,Cesar,25.1
32,Puerto Carreno,Vichada,42.2
24,Armenia,Quindio,28.0
17,Neiva,Huila,7.4
25,Pereira,Risaralda,39.2
15,Inirida,Guainia,6.1
3,Arauca,Arauca,19.3
15,Inirida,Guainia,20.9
19,Santa Marta,Magdalena,25.1
2,Medellin,Antioquia,35.2
7,Manizales,Caldas,34.9
18,Riohacha,La Guajira,0.6
22,Cucuta,Norte de Santander,46.8
5,Cartagena,Bolivar,21.4
10,Popayan,Cauca,18.9
7,Manizales,Caldas,38.2
14,Bogota,Cundinamarca,30.6
16,San Jose del Guaviare,Guaviare,39.9
27,Bucaramanga,Santander,24.4
9,Yopal,Casanare,29.0
27,Bucaramanga,Santander,22.1
28,Sincelejo,Sucre,1.0
32,Puerto Carreno,Vichada,38.5
13,Monteria,Cordoba,38.9
28,Sincelejo,Sucre,47.0
30,Cali,Valle del Cauca,48.1
11,Valledupar,Cesar,44.3
19,Santa Marta,Magdalena,15.8
15,Inirida,Guainia,17.9
9,Yopal,Casanare,46.1
32,Puerto Carreno,Vichada,8.1
1,Leticia,Amazonas,11.2
13,Monteria,Cordoba,6.6
15,Inirida,Guainia,48.2
8,Florencia,Caqueta,7.3
27,Bucaramanga,Santander,27.6
28,Sincelejo,Sucre,19.4
21,Pasto,Narino,6.6
32,Puerto Carreno,Vichada,28.3
21,Pasto,Narino,33.3
31,Mitu,Vaupes,27.4
11,Valledupar,Cesar,7.8
28,Sincelejo,Sucre,5.6
13,Monteria,Cordoba,39.2
24,Armenia,Quindio,48.4
8,Florencia,Caqueta,11.2
26,San Andres,San Andres y Providencia,28.1
2,Medellin,Antioquia,32.6
10,Popayan,Cauca,41.0
14,Bogota,Cundinamarca,7.0
4,Barranquilla,Atlantico,49.9
18,Riohacha,La Guajira,26.3
28,Sincelejo,Sucre,30.7
21,Pasto,Narino,21.9
9,Yopal,Casanare,34.8
23,Mocoa,Putumayo,35.0
11,Valledupar,Cesar,29.3
31,Mitu,Vaupes,7.4
17,Neiva,Huila,6.3
26,San Andres,San Andres y Providencia,40.8
25,Pereira,Risaralda,31.1
22,Cucuta,Norte de Santander,44.8
3,Arauca,Arauca,29.9
20,Villavicencio,Meta,24.0
19,Santa Marta,Magdalena,22.2
25,Pereira,Risaralda,39.2
28,Sincelejo,Sucre,10.3
10,Popayan,Cauca,16.8
32,Puerto Carreno,Vichada,43.6
10,Popayan,Cauca,4.2
25,Pereira,Risaralda,47.9
20,Villavicencio,Meta,35.1
24,Armenia,Quindio,38.2
27,Bucaramanga,Santander,40.2
20,Villavicencio,Meta,39.5
21,Pasto,Narino,21.5
10,Popayan,Cauca,10.1
30,Cali,Valle del Cauca,11.4
21,Pasto,Narino,29.7
17,Neiva,Huila,43.6
23,Mocoa,Putumayo,27.0
29,Ibague,Tolima,24.0
2,Medellin,Antioquia,34.0
22,Cucuta,Norte de Santander,30.8
27,Bucaramanga,Santander,48.2
12,Quibdo,Choco,42.5
32,Puerto Carreno,Vichada,3.0
29,Ibague,Tolima,16.4
7,Manizales,Caldas,0.0
7,Manizales,Caldas,17.2
1,Leticia,Amazonas,20.7
18,Riohacha,La Guajira,4.0
21,Pasto,Narino,7.5
16,San Jose del Guaviare,Guaviare,22.5
11,Valledupar,Cesar,2.7
28,Sincelejo,Sucre,20.4
12,Quibdo,Choco,26.5
11,Valledupar,Cesar,27.1
18,Riohacha,La Guajira,26.6
21,Pasto,Narino,32.3
2,Medellin,Antioquia,15.9
10,Popayan,Cauca,15.9
18,Riohacha,La Guajira,5.2
12,Quibdo,Choco,36.7
7,Manizales,Caldas,0.7
13,Monteria,Cordoba,38.5
32,Puerto Carreno,Vichada,19.8
13,Monteria,Cordoba,25.2
14,Bogota,Cundinamarca,0.8
20,Villavicencio,Meta,38.0
14,Bogota,Cundinamarca,5.5
11,Valledupar,Cesar,14.3
2,Medellin,Antioquia,42.4
32,Puerto Carreno,Vichada,42.0
12,Quibdo,Choco,23.9
7,Manizales,Caldas,14.4
25,Pereira,Risaralda,25.9
9,Yopal,Casanare,32.5
21,Pasto,Narino,44.6
28,Sincelejo,Sucre,14.0
4,Barranquilla,Atlantico,9.0
7,Manizales,Caldas,21.5
5,Cartagena,Bolivar,50.0
5,Cartagena,Bolivar,2.7
9,Yopal,Casanare,22.6
31,Mitu,Vaupes,24.5
6,Tunja,Boyaca,40.0
19,Santa Marta,Magdalena,5.3
4,Barranquilla,Atlantico,25.0
6,Tunja,Boyaca,20.0
22,Cucuta,Norte de Santander,48.9
22,Cucuta,Norte de Santander,40.3
26,San Andres,San Andres y Providencia,30.2
28,Sincelejo,Sucre,7.0
10,Popayan,Cauca,50.1
16,San Jose del Guaviare,Guaviare,40.3
25,Pereira,Risaralda,5.3
5,Cartagena,Bolivar,1.3
29,Ibague,Tolima,16.2
19,Santa Marta,Magdalena,12.0
31,Mitu,Vaupes,31.0
24,Armenia,Quindio,40.4
14,Bogota,Cundinamarca,4.7
31,Mitu,Vaupes,37.3
3,Arauca,Arauca,21.8
17,Neiva,Huila,31.5
23,Mocoa,Putumayo,41.4
13,Monteria,Cordoba,25.7
22,Cucuta,Norte de Santander,30.2
15,Inirida,Guainia,35.2
27,Bucaramanga,Santander,9.0
21,Pasto,Narino,48.7
14,Bogota,Cundinamarca,24.8
1,Leticia,Amazonas,19.2
6,Tunja,Boyaca,40.8
1,Leticia,Amazonas,23.5
27,Bucaramanga,Santander,38.7
20,Villavicencio,Meta,44.0
27,Bucaramanga,Santander,24.6
19,Santa Marta,Magdalena,18.0
19,Santa Marta,Magdalena,29.4
24,Armenia,Quindio,7.9
8,Florencia,Caqueta,36.7
21,Pasto,Narino,37.2
19,Santa Marta,Magdalena,48.9
17,Neiva,Huila,30.8
20,Villavicencio,Meta,44.2
5,Cartagena,Bolivar,18.0
22,Cucuta,Norte de Santander,44.0
12,Quibdo,Choco,25.1
18,Riohacha,La Guajira,9.1
26,San Andres,San Andres y Providencia,19.4
17,Neiva,Huila,6.9
13,Monteria,Cordoba,30.4
30,Cali,Valle del Cauca,28.6
14,Bogota,Cundinamarca,37.3
21,Pasto,Narino,26.7
20,Villavicencio,Meta,45.1
28,Sincelejo,Sucre,6.2
1,Leticia,Amazonas,3.9
28,Sincelejo,Sucre,33.1
22,Cucuta,Norte de Santander,16.7
1,Leticia,Amazonas,16.8
16,San Jose del Guaviare,Guaviare,28.8
13,Monteria,Cordoba,11.1
8,Florencia,Caqueta,13.3
8,Florencia,Caqueta,14.5
21,Pasto,Narino,18.6
4,Barranquilla,Atlantico,30.4
24,Armenia,Quindio,12.9
32,Puerto Carreno,Vichada,9.4
7,Manizales,Caldas,15.2
16,San Jose del Guaviare,Guaviare,8.5
8,Florencia,Caqueta,16.7
19,Santa Marta,Magdalena,36.3
25,Pereira,Risaralda,36.6
1,Leticia,Amazonas,6.4
27,Bucaramanga,Santander,20.0
11,Valledupar,Cesar,48.8
12,Quibdo,Choco,1.7
12,Quibdo,Choco,21.3
2,Medellin,Antioquia,2.0
23,Mocoa,Putumayo,23.2
10,Popayan,Cauca,26.0
23,Mocoa,Putumayo,43.2
11,Valledupar,Cesar,16.7
4,Barranquilla,Atlantico,42.5
12,Quibdo,Choco,17.1
27,Bucaramanga,Santander,7.2
3,Arauca,Arauca,23.0
32,Puerto Carreno,Vichada,25.8
4,Barranquilla,Atlantico,24.2
9,Yopal,Casanare,33.1
17,Neiva,Huila,16.3
12,Quibdo,Choco,22.4
31,Mitu,Vaupes,11.7
30,Cali,Valle del Cauca,44.0
1,Leticia,Amazonas,38.0
7,Manizales,Caldas,2.0
5,Cartagena,Bolivar,20.7
31,Mitu,Vaupes,22.2
14,Bogota,Cundinamarca,16.3
28,Sincelejo,Sucre,19.4
7,Manizales,Caldas,28.1
27,Bucaramanga,Santander,22.5
21,Pasto,Narino,10.8
19,Santa Marta,Magdalena,28.8
30,Cali,Valle del Cauca,32.7
3,Arauca,Arauca,28.8
26,San Andres,San Andres y Providencia,15.2
26,San Andres,San Andres y Providencia,27.0
12,Quibdo,Choco,36.5
16,San Jose del Guaviare,Guaviare,0.2
23,Mocoa,Putumayo,13.7
20,Villavicencio,Meta,10.2
8,Florencia,Caqueta,8.9
26,San Andres,San Andres y Providencia,13.8
11,Valledupar,Cesar,31.4
5,Cartagena,Bolivar,0.7
26,San Andres,San Andres y Providencia,38.8
5,Cartagena,Bolivar,46.5
22,Cucuta,Norte de Santander,25.6
5,Cartagena,Bolivar,21.8
17,Neiva,Huila,38.1
1,Leticia,Amazonas,43.6
24,Armenia,Quindio,12.1
4,Barranquilla,Atlantico,29.5
12,Quibdo,Choco,26.7
19,Santa Marta,Magdalena,32.7
28,Sincelejo,Sucre,35.7
12,Quibdo,Choco,32.9
12,Quibdo,Choco,3.5
24,Armenia,Quindio,43.0
25,Pereira,Risaralda,6.5
12,Quibdo,Choco,8.8
21,Pasto,Narino,49.0
14,Bogota,Cundinamarca,18.2
18,Riohacha,La Guajira,20.6
31,Mitu,Vaupes,44.1
1,Leticia,Amazonas,42.6
7,Manizales,Caldas,0.2
1,Leticia,Amazonas,30.1
6,Tunja,Boyaca,46.9
17,Neiva,Huila,19.8
3,Arauca,Arauca,38.5
11,Valledupar,Cesar,46.9
28,Sincelejo,Sucre,15.1
2,Medellin,Antioquia,43.8
30,Cali,Valle del Cauca,35.0
29,Ibague,Tolima,24.6
24,Armenia,Quindio,21.9
29,Ibague,Tolima,50.1
25,Pereira,Risaralda,2.7
16,San Jose del Guaviare,Guaviare,35.3
16,San Jose del Guaviare,Guaviare,13.9
28,Sincelejo,Sucre,24.8
18,Riohacha,La Guajira,17.3
27,Bucaramanga,Santander,27.6
31,Mitu,Vaupes,16.4
5,Cartagena,Bolivar,25.9
12,Quibdo,Choco,12.7
9,Yopal,Casanare,40.0
28,Sincelejo,Sucre,29.6
28,Sincelejo,Sucre,13.7
1,Leticia,Amazonas,43.7
8,Florencia,Caqueta,15.3
11,Valledupar,Cesar,42.6
25,Pereira,Risaralda,7.6
12,Quibdo,Choco,8.5
27,Bucaramanga,Santander,14.3
12,Quibdo,Choco,29.5
29,Ibague,Tolima,11.0
1,Leticia,Amazonas,11.7
2,Medellin,Antioquia,38.3
2,Medellin,Antioquia,30.4
8,Florencia,Caqueta,3.0
29,Ibague,Tolima,43.2
22,Cucuta,Norte de Santander,44.6
2,Medellin,Antioquia,49.9
8,Florencia,Caqueta,31.9
5,Cartagena,Bolivar,27.8
19,Santa Marta,Magdalena,38.0
7,Manizales,Caldas,7.7
1,Leticia,Amazonas,27.4
10,Popayan,Cauca,29.1
21,Pasto,Narino,40.4
20,Villavicencio,Meta,27.9
24,Armenia,Quindio,34.7
32,Puerto Carreno,Vichada,16.2
20,Villavicencio,Meta,48.4
8,Florencia,Caqueta,22.8
21,Pasto,Narino,47.6
17,Neiva,Huila,37.6
16,San Jose del Guaviare,Guaviare,18.4
6,Tunja,Boyaca,25.4
20,Villavicencio,Meta,21.5
32,Puerto Carreno,Vichada,18.3
17,Neiva,Huila,43.9
28,Sincelejo,Sucre,45.2
9,Yopal,Casanare,18.2
32,Puerto Carreno,Vichada,11.6
11,Valledupar,Cesar,49.0
4,Barranquilla,Atlantico,35.9
25,Pereira,Risaralda,12.1
16,San Jose del Guaviare,Guaviare,19.4
22,Cucuta,Norte de Santander,21.4
29,Ibague,Tolima,47.3
1,Leticia,Amazonas,26.5
31,Mitu,Vaupes,46.5
14,Bogota,Cundinamarca,33.6
1,Leticia,Amazonas,38.2
18,Riohacha,La Guajira,46.1
30,Cali,Valle del Cauca,41.8
4,Barranquilla,Atlantico,20.6
3,Arauca,Arauca,27.2
20,Villavicencio,Meta,2.1
27,Bucaramanga,Santander,5.1
26,San Andres,San Andres y Providencia,38.9
11,Valledupar,Cesar,6.7
14,Bogota,Cundinamarca,0.8
26,San Andres,San Andres y Providencia,14.3
13,Monteria,Cordoba,2.5
28,Sincelejo,Sucre,5.7
3,Arauca,Arauca,8.0
25,Pereira,Risaralda,28.9
10,Popayan,Cauca,44.0
28,Sincelejo,Sucre,15.8
23,Mocoa,Putumayo,49.7
9,Yopal,Casanare,3.4
27,Bucaramanga,Santander,39.7
9,Yopal,Casanare,6.9
5,Cartagena,Bolivar,49.3
32,Puerto Carreno,Vichada,1.1
12,Quibdo,Choco,10.8
21,Pasto,Narino,44.7
14,Bogota,Cundinamarca,2.8
10,Popayan,Cauca,40.2
24,Armenia,Quindio,2.7
27,Bucaramanga,Santander,8.5
7,Manizales,Caldas,45.2
9,Yopal,Casanare,32.4
28,Sincelejo,Sucre,49.0
12,Quibdo,Choco,22.2
12,Quibdo,Choco,11.4
15,Inirida,Guainia,35.9
21,Pasto,Narino,16.8
3,Arauca,Arauca,0.3
9,Yopal,Casanare,19.7
23,Mocoa,Putumayo,32.8
3,Arauca,Arauca,2.8
6,Tunja,Boyaca,4.3
32,Puerto Carreno,Vichada,1.2
27,Bucaramanga,Santander,45.8
24,Armenia,Quindio,18.6
31,Mitu,Vaupes,28.6
2,Medellin,Antioquia,45.0
30,Cali,Valle del Cauca,38.8
1,Leticia,Amazonas,10.1
19,Santa Marta,Magdalena,12.7
2,Medellin,Antioquia,42.5
1,Leticia,Amazonas,46.1
29,Ibague,Tolima,44.7
9,Yopal,Casanare,15.7
19,Santa Marta,Magdalena,12.3
1,Leticia,Amazonas,9.0
30,Cali,Valle del Cauca,25.9
27,Bucaramanga,Santander,43.5
17,Neiva,Huila,4.4
1,Leticia,Amazonas,19.7
32,Puerto Carreno,Vichada,25.1
31,Mitu,Vaupes,49.8
10,Popayan,Cauca,28.4
23,Mocoa,Putumayo,12.0
7,Manizales,Caldas,49.3
23,Mocoa,Putumayo,2.4
26,San Andres,San Andres y Providencia,27.2
6,Tunja,Boyaca,11.4
18,Riohacha,La Guajira,40.2
11,Valledupar,Cesar,7.4
26,San Andres,San Andres y Providencia,45.0
18,Riohacha,La Guajira,46.8
23,Mocoa,Putumayo,27.6
11,Valledupar,Cesar,42.5
24,Armenia,Quindio,35.0
25,Pereira,Risaralda,49.7
1,Leticia,Amazonas,7.1
9,Yopal,Casanare,25.1
22,Cucuta,Norte de Santander,14.4
9,Yopal,Casanare,2.0
13,Monteria,Cordoba,39.2
32,Puerto Carreno,Vichada,50.3
15,Inirida,Guainia,27.2
15,Inirida,Guainia,19.1
12,Quibdo,Choco,1.3
30,Cali,Valle del Cauca,34.9
8,Florencia,Caqueta,9.6
25,Pereira,Risaralda,13.3
27,Bucaramanga,Santander,25.1
6,Tunja,Boyaca,46.7
22,Cucuta,Norte de Santander,1.7
13,Monteria,Cordoba,24.9
15,Inirida,Guainia,0.3
19,Santa Marta,Magdalena,49.4
21,Pasto,Narino,33.8
6,Tunja,Boyaca,12.9
13,Monteria,Cordoba,8.0
11,Valledupar,Cesar,33.7
24,Armenia,Quindio,22.3
23,Mocoa,Putumayo,44.0
28,Sincelejo,Sucre,41.9
26,San Andres,San Andres y Providencia,27.2
7,Manizales,Caldas,30.7
32,Puerto Carreno,Vichada,5.1
14,Bogota,Cundinamarca,11.7
2,Medellin,Antioquia,43.9
12,Quibdo,Choco,17.6
32,Puerto Carreno,Vichada,14.5
19,Santa Marta,Magdalena,31.2
13,Monteria,Cordoba,47.1
25,Pereira,Risaralda,47.5
17,Neiva,Huila,30.8
14,Bogota,Cundinamarca,41.5
4,Barranquilla,Atlantico,50.4
2,Medellin,Antioquia,18.0
8,Florencia,Caqueta,40.8
13,Monteria,Cordoba,6.8
14,Bogota,Cundinamarca,9.0
29,Ibague,Tolima,28.4
27,Bucaramanga,Santander,49.9
27,Bucaramanga,Santander,47.5
16,San Jose del Guaviare,Guaviare,5.5
16,San Jose del Guaviare,Guaviare,25.1
3,Arauca,Arauca,5.2
32,Puerto Carreno,Vichada,35.4
17,Neiva,Huila,42.5
31,Mitu,Vaupes,6.2
8,Florencia,Caqueta,36.2
30,Cali,Valle del Cauca,14.7
18,Riohacha,La Guajira,1.3
21,Pasto,Narino,34.0
32,Puerto Carreno,Vichada,11.1
9,Yopal,Casanare,47.3
1,Leticia,Amazonas,20.8
11,Valledupar,Cesar,16.4
18,Riohacha,La Guajira,40.6
17,Neiva,Huila,17.5
24,Armenia,Quindio,37.1
7,Manizales,Caldas,3.2
8,Florencia,Caqueta,39.8
28,Sincelejo,Sucre,6.7
12,Quibdo,Choco,43.6
27,Bucaramanga,Santander,5.1
15,Inirida,Guainia,15.7
4,Barranquilla,Atlantico,27.3
21,Pasto,Narino,17.9
14,Bogota,Cundinamarca,3.5
28,Sincelejo,Sucre,27.3
30,Cali,Valle del Cauca,19.7
17,Neiva,Huila,22.3
9,Yopal,Casanare,13.4
25,Pereira,Risaralda,18.3
17,Neiva,Huila,47.8
25,Pereira,Risaralda,23.6
11,Valledupar,Cesar,29.1
2,Medellin,Antioquia,39.7
2,Medellin,Antioquia,49.6
19,Santa Marta,Magdalena,39.0
31,Mitu,Vaupes,37.9
22,Cucuta,Norte de Santander,11.7
29,Ibague,Tolima,18.3
24,Armenia,Quindio,25.0
28,Sincelejo,Sucre,32.7
17,Neiva,Huila,2.8
27,Bucaramanga,Santander,26.0
30,Cali,Valle del Cauca,35.5
9,Yopal,Casanare,21.3
29,Ibague,Tolima,15.4
23,Mocoa,Putumayo,31.4
13,Monteria,Cordoba,10.3
1,Leticia,Amazonas,8.2
21,Pasto,Narino,9.2
30,Cali,Valle del Cauca,9.5
9,Yopal,Casanare,31.9
13,Monteria,Cordoba,17.4
31,Mitu,Vaupes,23.3
10,Popayan,Cauca,0.9
2,Medellin,Antioquia,45.8
24,Armenia,Quindio,29.0
28,Sincelejo,Sucre,42.7
15,Inirida,Guainia,6.5
4,Barranquilla,Atlantico,38.9
15,Inirida,Guainia,49.7
4,Barranquilla,Atlantico,12.3
2,Medellin,Antioquia,17.2
23,Mocoa,Putumayo,14.2
20,Villavicencio,Meta,45.5
7,Manizales,Caldas,3.4
28,Sincelejo,Sucre,23.5
3,Arauca,Arauca,19.0
27,Bucaramanga,Santander,11.0
24,Armenia,Quindio,1.6
21,Pasto,Narino,40.0
3,Arauca,Arauca,24.2
8,Florencia,Caqueta,36.5
13,Monteria,Cordoba,30.2
27,Bucaramanga,Santander,16.2
2,Medellin,Antioquia,41.7
8,Florencia,Caqueta,26.7
20,Villavicencio,Meta,11.1
27,Bucaramanga,Santander,46.1
25,Pereira,Risaralda,22.4
15,Inirida,Guainia,9.1
2,Medellin,Antioquia,38.4
22,Cucuta,Norte de Santander,15.7
25,Pereira,Risaralda,31.1
24,Armenia,Quindio,36.3
28,Sincelejo,Sucre,6.8
27,Bucaramanga,Santander,28.2
26,San Andres,San Andres y Providencia,13.8
3,Arauca,Arauca,20.9
5,Cartagena,Bolivar,35.2
22,Cucuta,Norte de Santander,4.8
18,Riohacha,La Guajira,40.8
22,Cucuta,Norte de Santander,4.2
16,San Jose del Guaviare,Guaviare,36.5
26,San Andres,San Andres y Providencia,41.6
8,Florencia,Caqueta,40.3
31,Mitu,Vaupes,19.9
14,Bogota,Cundinamarca,32.8
23,Mocoa,Putumayo,17.9
11,Valledupar,Cesar,25.4
18,Riohacha,La Guajira,10.8
13,Monteria,Cordoba,16.9
26,San Andres,San Andres y Providencia,37.4
17,Neiva,Huila,49.8
22,Cucuta,Norte de Santander,29.3
8,Florencia,Caqueta,6.7
5,Cartagena,Bolivar,8.3
17,Neiva,Huila,27.4
23,Mocoa,Putumayo,26.8
23,Mocoa,Putumayo,39.0
4,Barranquilla,Atlantico,31.0
9,Yopal,Casanare,31.1
15,Inirida,Guainia,19.5
30,Cali,Valle del Cauca,3.4
19,Santa Marta,Magdalena,31.5
29,Ibague,Tolima,44.5
14,Bogota,Cundinamarca,14.9
24,Armenia,Quindio,27.7
7,Manizales,Caldas,3.4
14,Bogota,Cundinamarca,6.8
23,Mocoa,Putumayo,43.5
12,Quibdo,Choco,10.3
14,Bogota,Cundinamarca,27.1
30,Cali,Valle del Cauca,41.9
25,Pereira,Risaralda,47.8
31,Mitu,Vaupes,41.1
25,Pereira,Risaralda,34.2
21,Pasto,Narino,28.3
5,Cartagena,Bolivar,35.9
17,Neiva,Huila,33.6
1,Leticia,Amazonas,21.5
30,Cali,Valle del Cauca,22.2
15,Inirida,Guainia,33.7
19,Santa Marta,Magdalena,44.3
2,Medellin,Antioquia,7.9
18,Riohacha,La Guajira,44.8
25,Pereira,Risaralda,17.3
18,Riohacha,La Guajira,24.1
31,Mitu,Vaupes,28.4
9,Yopal,Casanare,32.4
31,Mitu,Vaupes,45.8
25,Pereira,Risaralda,31.4
15,Inirida,Guainia,30.0
31,Mitu,Vaupes,26.6
15,Inirida,Guainia,9.9
7,Manizales,Caldas,5.6
20,Villavicencio,Meta,41.5
13,Monteria,Cordoba,37.4
20,Villavicencio,Meta,26.5
2,Medellin,Antioquia,13.9
30,Cali,Valle del Cauca,1.8
22,Cucuta,Norte de Santander,21.8
13,Monteria,Cordoba,4.9
31,Mitu,Vaupes,48.8
14,Bogota,Cundinamarca,30.8
6,Tunja,Boyaca,28.5
9,Yopal,Casanare,23.7
18,Riohacha,La Guajira,34.3
3,Arauca,Arauca,37.5
15,Inirida,Guainia,2.8
27,Bucaramanga,Santander,25.0
9,Yopal,Casanare,4.9
3,Arauca,Arauca,25.0
27,Bucaramanga,Santander,3.3
27,Bucaramanga,Santander,38.9
9,Yopal,Casanare,30.0
26,San Andres,San Andres y Providencia,12.5
4,Barranquilla,Atlantico,14.7
28,Sincelejo,Sucre,47.0
15,Inirida,Guainia,28.9
24,Armenia,Quindio,13.1
31,Mitu,Vaupes,41.9
23,Mocoa,Putumayo,29.1
27,Bucaramanga,Santander,12.2
22,Cucuta,Norte de Santander,0.1
28,Sincelejo,Sucre,44.5
7,Manizales,Caldas,43.3
13,Monteria,Cordoba,9.4
31,Mitu,Vaupes,30.2
18,Riohacha,La Guajira,25.0
8,Florencia,Caqueta,34.9
24,Armenia,Quindio,0.3
18,Riohacha,La Guajira,32.8
31,Mitu,Vaupes,12.8
12,Quibdo,Choco,41.4
16,San Jose del Guaviare,Guaviare,18.5
9,Yopal,Casanare,45.2
20,Villavicencio,Meta,18.6
15,Inirida,Guainia,5.1
11,Valledupar,Cesar,30.3
28,Sincelejo,Sucre,24.8
8,Florencia,Caqueta,13.3
3,Arauca,Arauca,27.1
29,Ibague,Tolima,49.6
6,Tunja,Boyaca,9.3
7,Manizales,Caldas,23.9
24,Armenia,Quindio,15.3
8,Florencia,Caqueta,7.5
5,Cartagena,Bolivar,10.2
30,Cali,Valle del Cauca,42.6
16,San Jose del Guaviare,Guaviare,21.4
23,Mocoa,Putumayo,32.6
22,Cucuta,Norte de Santander,3.5
1,Leticia,Amazonas,17.3
7,Manizales,Caldas,27.7
30,Cali,Valle del Cauca,18.4
5,Cartagena,Bolivar,36.0
20,Villavicencio,Meta,37.7
21,Pasto,Narino,3.8
6,Tunja,Boyaca,3.2
7,Manizales,Caldas,24.9
19,Santa Marta,Magdalena,30.5
17,Neiva,Huila,5.5
13,Monteria,Cordoba,4.0
32,Puerto Carreno,Vichada,15.9
23,Mocoa,Putumayo,32.1
9,Yopal,Casanare,39.5
30,Cali,Valle del Cauca,28.4
12,Quibdo,Choco,4.9
18,Riohacha,La Guajira,13.8
8,Florencia,Caqueta,40.4
20,Villavicencio,Meta,24.2
9,Yopal,Casanare,22.0
2,Medellin,Antioquia,42.1
24,Armenia,Quindio,19.4
24,Armenia,Quindio,6.3
5,Cartagena,Bolivar,47.4
25,Pereira,Risaralda,25.7
26,San Andres,San Andres y Providencia,1.4
4,Barranquilla,Atlantico,31.7
16,San Jose del Guaviare,Guaviare,17.4
1,Leticia,Amazonas,5.9
2,Medellin,Antioquia,44.2
21,Pasto,Narino,16.6
26,San Andres,San Andres y Providencia,8.5
9,Yopal,Casanare,7.1
14,Bogota,Cundinamarca,23.7
10,Popayan,Cauca,40.2
11,Valledupar,Cesar,7.9
19,Santa Marta,Magdalena,22.7
13,Monteria,Cordoba,47.7
25,Pereira,Risaralda,42.7
27,Bucaramanga,Santander,24.7
26,San Andres,San Andres y Providencia,15.8
29,Ibague,Tolima,31.6
21,Pasto,Narino,1.4
20,Villavicencio,Meta,28.0
30,Cali,Valle del Cauca,42.6
15,Inirida,Guainia,22.7
6,Tunja,Boyaca,45.0
19,Santa Marta,Magdalena,22.2
9,Yopal,Casanare,37.8
13,Monteria,Cordoba,36.9
21,Pasto,Narino,49.9
30,Cali,Valle del Cauca,1.9
17,Neiva,Huila,9.1
11,Valledupar,Cesar,20.8
23,Mocoa,Putumayo,23.4
23,Mocoa,Putumayo,20.6
20,Villavicencio,Meta,42.7
15,Inirida,Guainia,6.2
3,Arauca,Arauca,48.6
22,Cucuta,Norte de Santander,46.8
7,Manizales,Caldas,13.4
28,Sincelejo,Sucre,3.8
20,Villavicencio,Meta,2.5
12,Quibdo,Choco,16.2
30,Cali,Valle del Cauca,38.1
14,Bogota,Cundinamarca,15.3
20,Villavicencio,Meta,15.4
29,Ibague,Tolima,6.4
30,Cali,Valle del Cauca,24.5
22,Cucuta,Norte de Santander,22.2
29,Ibague,Tolima,39.1
27,Bucaramanga,Santander,14.9
4,Barranquilla,Atlantico,34.8
4,Barranquilla,Atlantico,23.5
27,Bucaramanga,Santander,18.2
29,Ibague,Tolima,44.0
30,Cali,Valle del Cauca,20.0
22,Cucuta,Norte de Santander,2.6
17,Neiva,Huila,16.2
11,Valledupar,Cesar,8.8
26,San Andres,San Andres y Providencia,28.0
20,Villavicencio,Meta,34.1
16,San Jose del Guaviare,Guaviare,1.3
17,Neiva,Huila,34.1
8,Florencia,Caqueta,19.7
12,Quibdo,Choco,36.3
11,Valledupar,Cesar,46.4
6,Tunja,Boyaca,13.5
1,Leticia,Amazonas,27.2
31,Mitu,Vaupes,8.9
12,Quibdo,Choco,12.4
6,Tunja,Boyaca,2.3
5,Cartagena,Bolivar,40.7
22,Cucuta,Norte de Santander,31.0
10,Popayan,Cauca,44.1
3,Arauca,Arauca,20.5
9,Yopal,Casanare,43.5
17,Neiva,Huila,8.9
31,Mitu,Vaupes,14.2
25,Pereira,Risaralda,47.8
15,Inirida,Guainia,38.1
19,Santa Marta,Magdalena,4.7
14,Bogota,Cundinamarca,16.4
17,Neiva,Huila,20.4
10,Popayan,Cauca,42.5
32,Puerto Carreno,Vichada,32.9
4,Barranquilla,Atlantico,7.5
12,Quibdo,Choco,26.8
22,Cucuta,Norte de Santander,43.4
14,Bogota,Cundinamarca,22.5
5,Cartagena,Bolivar,36.6
22,Cucuta,Norte de Santander,15.0
25,Pereira,Risaralda,45.1
4,Barranquilla,Atlantico,11.4
32,Puerto Carreno,Vichada,36.7
1,Leticia,Amazonas,8.0
20,Villavicencio,Meta,3.8
1,Leticia,Amazonas,13.1
25,Pereira,Risaralda,26.5
6,Tunja,Boyaca,36.4
31,Mitu,Vaupes,26.1
1,Leticia,Amazonas,30.3
23,Mocoa,Putumayo,9.3
9,Yopal,Casanare,46.8
2,Medellin,Antioquia,11.7
32,Puerto Carreno,Vichada,17.6
12,Quibdo,Choco,45.7
28,Sincelejo,Sucre,21.3
7,Manizales,Caldas,27.3
18,Riohacha,La Guajira,39.6
12,Quibdo,Choco,36.2
13,Monteria,Cordoba,6.1
25,Pereira,Risaralda,14.1
7,Manizales,Caldas,10.2
31,Mitu,Vaupes,19.5
10,Popayan,Cauca,26.0
4,Barranquilla,Atlantico,15.1
32,Puerto Carreno,Vichada,34.1
32,Puerto Carreno,Vichada,30.7
10,Popayan,Cauca,1.1
19,Santa Marta,Magdalena,19.6
5,Cartagena,Bolivar,11.8
8,Florencia,Caqueta,3.0
32,Puerto Carreno,Vichada,46.6
4,Barranquilla,Atlantico,17.2
14,Bogota,Cundinamarca,10.9
